source_path,FY,period,section,line_label,series_id,value,unit,row_role,source_file,source_cell,formula,source_status,source_basis,vktpc_source_file,vktpc_source_cell,vktpc_source_status,population_source_file,population_source_cell,population_source_status,model_id,quarter_composition,actual_quarters,forecast_quarters,replacement_flag,value_status,residual_vs_official,scenario_name,scenario_role,fed_path,availability_status,forecast_segment,section_order,line_order,source_path_order,composition_mode,composition_mode_order,stack_role,formula_role,stack_note,signed_contribution,stack_value,raw_value,stack_value_clean,chart_visible,legend_visible,net_effect_group,clean_stack_value,stack_unit,stack_balance_value,stack_balance_residual,stack_balance_status,stack_total_by_FY,overlay_total_value,overlay_series_id,overlay_label,stack_overlay_residual,stack_overlay_status,clean_stack_total_by_FY,clean_overlay_total_value,clean_overlay_residual,clean_overlay_status,formula_residual,formula_residual_abs,formula_residual_status
MBU26 official,2006,FY2006,RUC,RUC net admin/refunds,total_ruc_net_revenue,713.354307946667,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,H42,ruc_revenue_net_admin - ruc_refunds,ACTUAL,MBU26 official source row,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,1,20,1,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,713.354307946667,,False,False,total_ruc_net_revenue,,,2288.581365946666,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,total_gross_revenue,Total gross revenues,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,-3.637978807091713e-12,balanced,-1.1368683772161603e-13,1.1368683772161603e-13,reconciled
MBU26 official,2006,FY2006,FED,Gross PED,gross_ped_revenue,1282.591058,$m nominal ex GST,leaf,mbu26_annual_spine.csv,H45,,ACTUAL,MBU26 official source row,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,2,22,1,Gross contribution stack,1,component_positive,gross_component,,1282.591058,1282.591058,1282.591058,1282.591058,True,True,gross_ped_revenue,1282.591058,$m nominal ex GST,2288.581365946666,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,total_gross_revenue,Total gross revenues,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,-3.637978807091713e-12,balanced,,,
MBU26 official,2006,FY2006,FED,LPG,gross_lpg_revenue,32.039,$m nominal ex GST,leaf,mbu26_annual_spine.csv,H46,,ACTUAL,MBU26 official source row,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,2,23,1,Gross contribution stack,1,component_positive,gross_component,,32.039,32.039,32.039,32.039,True,True,gross_lpg_revenue,32.039,$m nominal ex GST,2288.581365946666,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,total_gross_revenue,Total gross revenues,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,-3.637978807091713e-12,balanced,,,
MBU26 official,2006,FY2006,FED,CNG,gross_cng_revenue,0.165,$m nominal ex GST,leaf,mbu26_annual_spine.csv,H47,,ACTUAL,MBU26 official source row,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,2,24,1,Gross contribution stack,1,component_positive,gross_component,,0.165,0.165,0.165,0.165,True,True,gross_cng_revenue,0.165,$m nominal ex GST,2288.581365946666,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,total_gross_revenue,Total gross revenues,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,-3.637978807091713e-12,balanced,,,
MBU26 official,2006,FY2006,FED,Gross FED,gross_fed_revenue,1314.795058,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,H48,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,ACTUAL,MBU26 official source row,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,2,25,1,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,1314.795058,,False,False,gross_fed_revenue,,,2288.581365946666,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,total_gross_revenue,Total gross revenues,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,-3.637978807091713e-12,balanced,0.0,0.0,reconciled
MBU26 official,2006,FY2006,FED,FED refunds,fed_refunds,32.36,$m nominal ex GST,deduction,mbu26_annual_spine.csv,H49,,ACTUAL,MBU26 official source row,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,2,26,1,Gross contribution stack,1,audit_context,audit_context,,,,32.36,,False,False,fed_refunds,,,2288.581365946666,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,total_gross_revenue,Total gross revenues,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,-3.637978807091713e-12,balanced,,,
MBU26 official,2006,FY2006,FED,Net FED,net_fed_revenue,1282.435058,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,H50,gross_fed_revenue - fed_refunds,ACTUAL,MBU26 official source row,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,2,27,1,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,1282.435058,,False,False,net_fed_revenue,,,2288.581365946666,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,total_gross_revenue,Total gross revenues,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,-3.637978807091713e-12,balanced,0.0,0.0,reconciled
MBU26 official,2006,FY2006,MVR,MR1,mr1_revenue,178.721,$m nominal ex GST,leaf,mbu26_annual_spine.csv,H53,,ACTUAL,MBU26 official source row,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,3,28,1,Gross contribution stack,1,component_positive,gross_component,,178.721,178.721,178.721,178.721,True,True,mr1_revenue,178.721,$m nominal ex GST,2288.581365946666,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,total_gross_revenue,Total gross revenues,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,-3.637978807091713e-12,balanced,,,
MBU26 official,2006,FY2006,MVR,MR2,mr2_revenue,35.324,$m nominal ex GST,leaf,mbu26_annual_spine.csv,H54,,ACTUAL,MBU26 official source row,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,3,29,1,Gross contribution stack,1,component_positive,gross_component,,35.324,35.324,35.324,35.324,True,True,mr2_revenue,35.324,$m nominal ex GST,2288.581365946666,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,total_gross_revenue,Total gross revenues,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,-3.637978807091713e-12,balanced,,,
MBU26 official,2006,FY2006,MVR,MR13/COO,coo_revenue,6.928,$m nominal ex GST,deduction,mbu26_annual_spine.csv,H55,,ACTUAL,MBU26 official source row,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,3,30,1,Gross contribution stack,1,component_positive,mvr_gross_coo_component,MR13/COO is part of MBU26 Gross MVR and therefore part of Total gross revenues.,6.928,6.928,6.928,6.928,True,True,coo_revenue,6.928,$m nominal ex GST,2288.581365946666,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,total_gross_revenue,Total gross revenues,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,-3.637978807091713e-12,balanced,,,
MBU26 official,2006,FY2006,MVR,Gross MVR,gross_mvr_revenue,220.973,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,H56,mr1_revenue + mr2_revenue + coo_revenue,ACTUAL,MBU26 official source row,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,3,32,1,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,220.973,,False,False,gross_mvr_revenue,,,2288.581365946666,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,total_gross_revenue,Total gross revenues,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,-3.637978807091713e-12,balanced,0.0,0.0,reconciled
MBU26 official,2006,FY2006,MVR,MVR admin,mvr_admin_revenue,34.058,$m nominal ex GST,deduction,mbu26_annual_spine.csv,H57,,ACTUAL,MBU26 official source row,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,3,33,1,Gross contribution stack,1,audit_context,audit_context,,,,34.058,,False,False,mvr_admin_revenue,,,2288.581365946666,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,total_gross_revenue,Total gross revenues,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,-3.637978807091713e-12,balanced,,,
MBU26 official,2006,FY2006,MVR,MVR net admin & COO,mvr_revenue_net_admin_coo,179.987,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,H58,mr1_revenue + mr2_revenue - mvr_admin_revenue,ACTUAL,MBU26 official source row,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,3,34,1,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,179.987,,False,False,mvr_revenue_net_admin_coo,,,2288.581365946666,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,total_gross_revenue,Total gross revenues,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,-3.637978807091713e-12,balanced,0.0,0.0,reconciled
MBU26 official,2006,FY2006,MVR,MVR refunds,mvr_refunds,0.546,$m nominal ex GST,deduction,mbu26_annual_spine.csv,H59,,ACTUAL,MBU26 official source row,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,3,35,1,Gross contribution stack,1,audit_context,audit_context,,,,0.546,,False,False,mvr_refunds,,,2288.581365946666,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,total_gross_revenue,Total gross revenues,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,-3.637978807091713e-12,balanced,,,
MBU26 official,2006,FY2006,MVR,MVR net admin/refunds/COO,net_mvr_revenue,179.441,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,H60,mvr_revenue_net_admin_coo - mvr_refunds,ACTUAL,MBU26 official source row,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,3,36,1,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,179.441,,False,False,net_mvr_revenue,,,2288.581365946666,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,total_gross_revenue,Total gross revenues,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,-3.637978807091713e-12,balanced,0.0,0.0,reconciled
MBU26 official,2006,FY2006,TUC,TUC net revenue,tuc_net_revenue,0.0,$m nominal ex GST,leaf,mbu26_annual_spine.csv,H63,,ACTUAL,MBU26 official source row,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,4,37,1,Gross contribution stack,1,component_positive,gross_component,,0.0,0.0,0.0,0.0,True,True,tuc_net_revenue,0.0,$m nominal ex GST,2288.581365946666,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,total_gross_revenue,Total gross revenues,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,-3.637978807091713e-12,balanced,,,
MBU26 official,2006,FY2006,Totals,Total RUC+PED,total_fed_ruc_net_revenue,1995.789365946667,$m nominal ex GST,calculated_rollup,revenue_line_reconciliation.csv,net_fed_revenue + total_ruc_net_revenue,net_fed_revenue + total_ruc_net_revenue,derived_dashboard_subtotal,runtime_formula_overlay,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,,mbu26_official,official_comparator,MBU26,available,,5,21,1,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,1995.789365946667,,False,False,total_fed_ruc_net_revenue,,,2288.581365946666,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,total_gross_revenue,Total gross revenues,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,-3.637978807091713e-12,balanced,,,
MBU26 official,2006,FY2006,Totals,Total gross revenues,total_gross_revenue,2288.58136594667,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,H66,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,ACTUAL,MBU26 official source row,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,5,38,1,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,2288.58136594667,,False,False,total_gross_revenue,,,2288.581365946666,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,total_gross_revenue,Total gross revenues,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,-3.637978807091713e-12,balanced,2.7284841053187847e-12,2.7284841053187847e-12,reconciled
MBU26 official,2006,FY2006,Totals,Total admin fees,total_admin_fees,54.001,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,H67,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,ACTUAL,MBU26 official source row,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,5,39,1,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,54.001,,False,False,total_admin_fees,,,2288.581365946666,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,total_gross_revenue,Total gross revenues,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,-3.637978807091713e-12,balanced,0.0,0.0,reconciled
MBU26 official,2006,FY2006,Totals,Total revenues net of admin fees,total_revenue_net_admin,2234.58036594667,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,H68,total_gross_revenue - total_admin_fees,ACTUAL,MBU26 official source row,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,5,40,1,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,2234.58036594667,,False,False,total_revenue_net_admin,,,2288.581365946666,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,total_gross_revenue,Total gross revenues,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,-3.637978807091713e-12,balanced,4.547473508864641e-13,4.547473508864641e-13,reconciled
MBU26 official,2006,FY2006,Totals,Total refunds,total_refunds,59.35,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,H69,ruc_refunds + fed_refunds + mvr_refunds,ACTUAL,MBU26 official source row,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,5,41,1,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,59.35,,False,False,total_refunds,,,2288.581365946666,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,total_gross_revenue,Total gross revenues,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,-3.637978807091713e-12,balanced,0.0,0.0,reconciled
MBU26 official,2006,FY2006,Totals,Total NLTF revenue,total_nltf_net_revenue,2175.23036594667,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,H70,total_revenue_net_admin - total_refunds,ACTUAL,MBU26 official source row,,,,,,,,2005Q3; 2005Q4; 2006Q1; 2006Q2,2005Q3; 2005Q4; 2006Q1; 2006Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,5,42,1,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,2175.23036594667,,False,False,total_nltf_net_revenue,,,2288.581365946666,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,total_gross_revenue,Total gross revenues,-3.637978807091713e-12,balanced,2288.581365946666,2288.58136594667,-3.637978807091713e-12,balanced,0.0,0.0,reconciled
MBU26 official,2007,FY2007,Key volumes,Light RUC net km,light_ruc_net_km,7464.686295,million km,bridge_input,mbu26_annual_spine.csv,I10,,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,0,0,1,Gross contribution stack,1,activity_context,activity_context,,,,7464.686295,,False,False,light_ruc_net_km,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
MBU26 official,2007,FY2007,Key volumes,Heavy RUC net km,heavy_ruc_net_km,3377.164127,million km,bridge_input,mbu26_annual_spine.csv,I11,,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,0,2,1,Gross contribution stack,1,activity_context,activity_context,,,,3377.164127,,False,False,heavy_ruc_net_km,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
MBU26 official,2007,FY2007,Key volumes,Light BEV RUC net km,light_bev_ruc_net_km,0.0,million km,bridge_input,mbu26_annual_spine.csv,I12,,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,0,3,1,Gross contribution stack,1,activity_context,activity_context,,,,0.0,,False,False,light_bev_ruc_net_km,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
MBU26 official,2007,FY2007,Key volumes,Heavy BEV RUC net km,heavy_bev_ruc_net_km,0.0,million km,bridge_input,mbu26_annual_spine.csv,I13,,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,0,4,1,Gross contribution stack,1,activity_context,activity_context,,,,0.0,,False,False,heavy_bev_ruc_net_km,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
MBU26 official,2007,FY2007,Key volumes,PHEV RUC net km,phev_ruc_net_km,0.0,million km,bridge_input,mbu26_annual_spine.csv,I14,,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,0,5,1,Gross contribution stack,1,activity_context,activity_context,,,,0.0,,False,False,phev_ruc_net_km,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
MBU26 official,2007,FY2007,Key volumes,PED volume,ped_volume,3256.75530511168,million litres,bridge_input,mbu26_annual_spine.csv,I15,,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,0,6,1,Gross contribution stack,1,activity_context,activity_context,,,,3256.75530511168,,False,False,ped_volume,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
MBU26 official,2007,FY2007,Key volumes,Light petrol VKT,light_petrol_vkt,30719.5661338846,million km,bridge_input,mbu26_annual_spine.csv,I16,,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,0,7,1,Gross contribution stack,1,activity_context,activity_context,,,,30719.5661338846,,False,False,light_petrol_vkt,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
MBU26 official,2007,FY2007,Key volumes,PED VKT per capita,ped_vkt_per_capita,7301.90825934366,km/person,bridge_input,mbu26_annual_spine.csv,I17,,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,0,8,1,Gross contribution stack,1,activity_context,activity_context,,,,7301.90825934366,,False,False,ped_vkt_per_capita,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
MBU26 official,2007,FY2007,Key volumes,TUC GTK,tuc_gtk,0.0,tonne-km,bridge_input,mbu26_annual_spine.csv,I18,,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,0,9,1,Gross contribution stack,1,activity_context,activity_context,,,,0.0,,False,False,tuc_gtk,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
MBU26 official,2007,FY2007,RUC,Light RUC net revenue,light_ruc_net_revenue,224.341670933333,$m nominal ex GST,leaf,mbu26_annual_spine.csv,I33,,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,1,10,1,Gross contribution stack,1,component_positive,gross_component,,224.341670933333,224.341670933333,224.341670933333,224.341670933333,True,True,light_ruc_net_revenue,224.341670933333,$m nominal ex GST,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
MBU26 official,2007,FY2007,RUC,Heavy RUC net revenue,heavy_ruc_net_revenue,558.27035768,$m nominal ex GST,leaf,mbu26_annual_spine.csv,I34,,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,1,11,1,Gross contribution stack,1,component_positive,gross_component,,558.27035768,558.27035768,558.27035768,558.27035768,True,True,heavy_ruc_net_revenue,558.27035768,$m nominal ex GST,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
MBU26 official,2007,FY2007,RUC,Light BEV RUC net revenue,light_bev_ruc_net_revenue,0.0,$m nominal ex GST,leaf,mbu26_annual_spine.csv,I35,,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,1,12,1,Gross contribution stack,1,component_positive,gross_component,,0.0,0.0,0.0,0.0,True,True,light_bev_ruc_net_revenue,0.0,$m nominal ex GST,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
MBU26 official,2007,FY2007,RUC,Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,0.0,$m nominal ex GST,leaf,mbu26_annual_spine.csv,I36,,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,1,13,1,Gross contribution stack,1,component_positive,gross_component,,0.0,0.0,0.0,0.0,True,True,heavy_bev_ruc_net_revenue,0.0,$m nominal ex GST,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
MBU26 official,2007,FY2007,RUC,PHEV RUC net revenue,phev_ruc_net_revenue,0.0,$m nominal ex GST,leaf,mbu26_annual_spine.csv,I37,,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,1,14,1,Gross contribution stack,1,component_positive,gross_component,,0.0,0.0,0.0,0.0,True,True,phev_ruc_net_revenue,0.0,$m nominal ex GST,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
